"train","departed","arrived","from","to","times"
"693 (05-01)",true,false,"WINNIPEG","CHURCHILL","[{""station"":""Winnipeg"",""code"":""WNPG"",""estimated"":""2022-05-01T17:20:00Z"",""scheduled"":""2022-05-01T17:05:00Z"",""eta"":""ARR"",""departure"":{""estimated"":""2022-05-01T17:20:00Z"",""scheduled"":""2022-05-01T17:05:00Z""},""diff"":""bad"",""diffMin"":15},{""station"":""Portage La Prairie"",""code"":""PLPX"",""estimated"":""2022-05-01T18:45:31Z"",""scheduled"":""2022-05-01T18:15:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-01T18:45:31Z"",""scheduled"":""2022-05-01T18:15:00Z""},""departure"":{""estimated"":""2022-05-01T18:45:31Z"",""scheduled"":""2022-05-01T18:15:22Z""},""diff"":""bad"",""diffMin"":30},{""station"":""Gladstone"",""code"":""GSTO"",""estimated"":""2022-05-01T19:37:01Z"",""scheduled"":""2022-05-01T19:07:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-01T19:37:01Z"",""scheduled"":""2022-05-01T19:07:00Z""},""departure"":{""estimated"":""2022-05-01T19:37:01Z"",""scheduled"":""2022-05-01T19:07:02Z""},""diff"":""bad"",""diffMin"":30},{""station"":""Plumas"",""code"":""PLUM"",""estimated"":""2022-05-01T20:05:03Z"",""scheduled"":""2022-05-01T19:44:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-01T20:05:03Z"",""scheduled"":""2022-05-01T19:44:00Z""},""departure"":{""estimated"":""2022-05-01T20:05:03Z"",""scheduled"":""2022-05-01T19:44:02Z""},""diff"":""bad"",""diffMin"":21},{""station"":""Glenella"",""code"":""GLNA"",""estimated"":""2022-05-01T20:37:03Z"",""scheduled"":""2022-05-01T20:16:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-01T20:37:03Z"",""scheduled"":""2022-05-01T20:16:00Z""},""departure"":{""estimated"":""2022-05-01T20:37:03Z"",""scheduled"":""2022-05-01T20:16:02Z""},""diff"":""bad"",""diffMin"":21},{""station"":""Mccreary"",""code"":""MCCR"",""estimated"":""2022-05-01T21:11:50Z"",""scheduled"":""2022-05-01T20:57:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-01T21:11:50Z"",""scheduled"":""2022-05-01T20:57:00Z""},""departure"":{""estimated"":""2022-05-01T21:11:50Z"",""scheduled"":""2022-05-01T20:57:02Z""},""diff"":""med"",""diffMin"":14},{""station"":""Laurier"",""code"":""LRIE"",""estimated"":""2022-05-01T21:28:43Z"",""scheduled"":""2022-05-01T21:15:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-01T21:28:43Z"",""scheduled"":""2022-05-01T21:15:00Z""},""departure"":{""estimated"":""2022-05-01T21:28:43Z"",""scheduled"":""2022-05-01T21:15:02Z""},""diff"":""med"",""diffMin"":13},{""station"":""Ochre River"",""code"":""OCHR"",""estimated"":""2022-05-01T21:49:43Z"",""scheduled"":""2022-05-01T21:36:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-01T21:49:43Z"",""scheduled"":""2022-05-01T21:36:00Z""},""departure"":{""estimated"":""2022-05-01T21:49:43Z"",""scheduled"":""2022-05-01T21:36:02Z""},""diff"":""med"",""diffMin"":13},{""station"":""Dauphin"",""code"":""DAUP"",""estimated"":""2022-05-01T22:04:00Z"",""scheduled"":""2022-05-01T21:56:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-01T22:04:00Z"",""scheduled"":""2022-05-01T21:56:00Z""},""departure"":{""estimated"":""2022-05-01T22:04:00Z"",""scheduled"":""2022-05-01T22:06:00Z""},""diff"":""med"",""diffMin"":8},{""station"":""Gilbert Plains"",""code"":""GLBP"",""estimated"":""2022-05-01T22:52:21Z"",""scheduled"":""2022-05-01T22:44:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-01T22:52:21Z"",""scheduled"":""2022-05-01T22:44:00Z""},""departure"":{""estimated"":""2022-05-01T22:52:21Z"",""scheduled"":""2022-05-01T22:44:02Z""},""diff"":""med"",""diffMin"":8},{""station"":""Grandview"",""code"":""GVIE"",""estimated"":""2022-05-01T23:13:54Z"",""scheduled"":""2022-05-01T23:00:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-01T23:13:54Z"",""scheduled"":""2022-05-01T23:00:00Z""},""departure"":{""estimated"":""2022-05-01T23:13:54Z"",""scheduled"":""2022-05-01T23:00:02Z""},""diff"":""med"",""diffMin"":13},{""station"":""Roblin"",""code"":""RBLN"",""estimated"":""2022-05-02T00:20:33Z"",""scheduled"":""2022-05-01T23:55:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T00:20:33Z"",""scheduled"":""2022-05-01T23:55:00Z""},""departure"":{""estimated"":""2022-05-02T00:20:33Z"",""scheduled"":""2022-05-01T23:55:02Z""},""diff"":""bad"",""diffMin"":25},{""station"":""Togo"",""code"":""TOGO"",""estimated"":""2022-05-02T00:50:30Z"",""scheduled"":""2022-05-02T00:22:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T00:50:30Z"",""scheduled"":""2022-05-02T00:22:00Z""},""departure"":{""estimated"":""2022-05-02T00:50:30Z"",""scheduled"":""2022-05-02T00:22:02Z""},""diff"":""bad"",""diffMin"":28},{""station"":""Kamsack"",""code"":""KAMS"",""estimated"":""2022-05-02T01:37:14Z"",""scheduled"":""2022-05-02T00:59:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T01:37:14Z"",""scheduled"":""2022-05-02T00:59:00Z""},""departure"":{""estimated"":""2022-05-02T01:37:14Z"",""scheduled"":""2022-05-02T00:59:02Z""},""diff"":""bad"",""diffMin"":38},{""station"":""Veregin"",""code"":""VERE"",""estimated"":""2022-05-02T01:51:08Z"",""scheduled"":""2022-05-02T01:12:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T01:51:08Z"",""scheduled"":""2022-05-02T01:12:00Z""},""departure"":{""estimated"":""2022-05-02T01:51:08Z"",""scheduled"":""2022-05-02T01:12:02Z""},""diff"":""bad"",""diffMin"":39},{""station"":""Mikado"",""code"":""MIKA"",""estimated"":""2022-05-02T02:00:39Z"",""scheduled"":""2022-05-02T01:22:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T02:00:39Z"",""scheduled"":""2022-05-02T01:22:00Z""},""departure"":{""estimated"":""2022-05-02T02:00:39Z"",""scheduled"":""2022-05-02T01:22:02Z""},""diff"":""bad"",""diffMin"":38},{""station"":""Canora"",""code"":""CANO"",""estimated"":""2022-05-02T02:15:35Z"",""scheduled"":""2022-05-02T01:36:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T02:15:35Z"",""scheduled"":""2022-05-02T01:36:00Z""},""departure"":{""estimated"":""2022-05-02T02:15:35Z"",""scheduled"":""2022-05-02T01:46:00Z""},""diff"":""bad"",""diffMin"":39},{""station"":""Sturgis"",""code"":""STGS"",""estimated"":""2022-05-02T03:20:37Z"",""scheduled"":""2022-05-02T02:21:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T03:20:37Z"",""scheduled"":""2022-05-02T02:21:00Z""},""departure"":{""estimated"":""2022-05-02T03:20:37Z"",""scheduled"":""2022-05-02T02:21:02Z""},""diff"":""bad"",""diffMin"":59},{""station"":""Endeavour"",""code"":""ENDV"",""estimated"":""2022-05-02T03:52:22Z"",""scheduled"":""2022-05-02T02:54:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T03:52:22Z"",""scheduled"":""2022-05-02T02:54:00Z""},""departure"":{""estimated"":""2022-05-02T03:52:22Z"",""scheduled"":""2022-05-02T02:54:02Z""},""diff"":""bad"",""diffMin"":58},{""station"":""Reserve"",""code"":""RSRV"",""estimated"":""2022-05-02T04:32:38Z"",""scheduled"":""2022-05-02T03:34:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T04:32:38Z"",""scheduled"":""2022-05-02T03:34:00Z""},""departure"":{""estimated"":""2022-05-02T04:32:38Z"",""scheduled"":""2022-05-02T03:34:02Z""},""diff"":""bad"",""diffMin"":58},{""station"":""Hudson Bay"",""code"":""HBAY"",""estimated"":""2022-05-02T05:43:20Z"",""scheduled"":""2022-05-02T04:32:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T05:43:20Z"",""scheduled"":""2022-05-02T04:32:00Z""},""departure"":{""estimated"":""2022-05-02T05:43:20Z"",""scheduled"":""2022-05-02T04:32:02Z""},""diff"":""bad"",""diffMin"":71},{""station"":""The Pas"",""code"":""TPAS"",""estimated"":""2022-05-02T09:17:45Z"",""scheduled"":""2022-05-02T06:45:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T09:17:45Z"",""scheduled"":""2022-05-02T06:45:00Z""},""departure"":{""estimated"":""2022-05-02T09:17:45Z"",""scheduled"":""2022-05-02T07:30:00Z""},""diff"":""bad"",""diffMin"":152},{""station"":""Orok"",""code"":""OROK"",""estimated"":""2022-05-02T10:37:27Z"",""scheduled"":""2022-05-02T08:07:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T10:37:27Z"",""scheduled"":""2022-05-02T08:07:00Z""},""departure"":{""estimated"":""2022-05-02T10:37:27Z"",""scheduled"":""2022-05-02T08:07:02Z""},""diff"":""bad"",""diffMin"":150},{""station"":""Halcrow"",""code"":""HALC"",""estimated"":""2022-05-02T11:31:27Z"",""scheduled"":""2022-05-02T09:01:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T11:31:27Z"",""scheduled"":""2022-05-02T09:01:00Z""},""departure"":{""estimated"":""2022-05-02T11:31:27Z"",""scheduled"":""2022-05-02T09:01:02Z""},""diff"":""bad"",""diffMin"":150},{""station"":""Cormorant"",""code"":""CORM"",""estimated"":""2022-05-02T11:42:27Z"",""scheduled"":""2022-05-02T09:12:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T11:42:27Z"",""scheduled"":""2022-05-02T09:12:00Z""},""departure"":{""estimated"":""2022-05-02T11:42:27Z"",""scheduled"":""2022-05-02T09:12:02Z""},""diff"":""bad"",""diffMin"":150},{""station"":""Dering"",""code"":""DERI"",""estimated"":""2022-05-02T11:50:27Z"",""scheduled"":""2022-05-02T09:20:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T11:50:27Z"",""scheduled"":""2022-05-02T09:20:00Z""},""departure"":{""estimated"":""2022-05-02T11:50:27Z"",""scheduled"":""2022-05-02T09:20:02Z""},""diff"":""bad"",""diffMin"":150},{""station"":""Dyce"",""code"":""DYCE"",""estimated"":""2022-05-02T12:29:27Z"",""scheduled"":""2022-05-02T09:59:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T12:29:27Z"",""scheduled"":""2022-05-02T09:59:00Z""},""departure"":{""estimated"":""2022-05-02T12:29:27Z"",""scheduled"":""2022-05-02T09:59:02Z""},""diff"":""bad"",""diffMin"":150},{""station"":""Wekusko"",""code"":""WEKU"",""estimated"":""2022-05-02T13:13:27Z"",""scheduled"":""2022-05-02T10:43:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T13:13:27Z"",""scheduled"":""2022-05-02T10:43:00Z""},""departure"":{""estimated"":""2022-05-02T13:13:27Z"",""scheduled"":""2022-05-02T10:43:02Z""},""diff"":""bad"",""diffMin"":150},{""station"":""Turnbull"",""code"":""TURN"",""estimated"":""2022-05-02T13:40:27Z"",""scheduled"":""2022-05-02T11:10:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T13:40:27Z"",""scheduled"":""2022-05-02T11:10:00Z""},""departure"":{""estimated"":""2022-05-02T13:40:27Z"",""scheduled"":""2022-05-02T11:10:02Z""},""diff"":""bad"",""diffMin"":150},{""station"":""Ponton"",""code"":""PNTN"",""estimated"":""2022-05-02T14:12:27Z"",""scheduled"":""2022-05-02T11:42:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T14:12:27Z"",""scheduled"":""2022-05-02T11:42:00Z""},""departure"":{""estimated"":""2022-05-02T14:12:27Z"",""scheduled"":""2022-05-02T11:42:02Z""},""diff"":""bad"",""diffMin"":150},{""station"":""Pipun"",""code"":""PIPN"",""estimated"":""2022-05-02T14:55:27Z"",""scheduled"":""2022-05-02T12:25:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T14:55:27Z"",""scheduled"":""2022-05-02T12:25:00Z""},""departure"":{""estimated"":""2022-05-02T14:55:27Z"",""scheduled"":""2022-05-02T12:25:02Z""},""diff"":""bad"",""diffMin"":150},{""station"":""Wabowden"",""code"":""WBDN"",""estimated"":""2022-05-02T15:05:53Z"",""scheduled"":""2022-05-02T12:48:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T15:05:53Z"",""scheduled"":""2022-05-02T12:48:00Z""},""departure"":{""estimated"":""2022-05-02T15:05:53Z"",""scheduled"":""2022-05-02T12:48:02Z""},""diff"":""bad"",""diffMin"":137},{""station"":""Lyddal"",""code"":""LYDD"",""estimated"":""2022-05-02T15:33:53Z"",""scheduled"":""2022-05-02T13:16:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T15:33:53Z"",""scheduled"":""2022-05-02T13:16:00Z""},""departure"":{""estimated"":""2022-05-02T15:33:53Z"",""scheduled"":""2022-05-02T13:16:02Z""},""diff"":""bad"",""diffMin"":137},{""station"":""Odhill"",""code"":""ODHI"",""estimated"":""2022-05-02T15:55:53Z"",""scheduled"":""2022-05-02T13:38:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T15:55:53Z"",""scheduled"":""2022-05-02T13:38:00Z""},""departure"":{""estimated"":""2022-05-02T15:55:53Z"",""scheduled"":""2022-05-02T13:38:02Z""},""diff"":""bad"",""diffMin"":137},{""station"":""Hockin"",""code"":""HOCK"",""estimated"":""2022-05-02T16:39:53Z"",""scheduled"":""2022-05-02T14:22:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T16:39:53Z"",""scheduled"":""2022-05-02T14:22:00Z""},""departure"":{""estimated"":""2022-05-02T16:39:53Z"",""scheduled"":""2022-05-02T14:22:02Z""},""diff"":""bad"",""diffMin"":137},{""station"":""Thicket Portage"",""code"":""THKP"",""estimated"":""2022-05-02T16:54:53Z"",""scheduled"":""2022-05-02T14:37:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T16:54:53Z"",""scheduled"":""2022-05-02T14:37:00Z""},""departure"":{""estimated"":""2022-05-02T16:54:53Z"",""scheduled"":""2022-05-02T14:37:02Z""},""diff"":""bad"",""diffMin"":137},{""station"":""Leven"",""code"":""LEVN"",""estimated"":""2022-05-02T17:11:53Z"",""scheduled"":""2022-05-02T14:54:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T17:11:53Z"",""scheduled"":""2022-05-02T14:54:00Z""},""departure"":{""estimated"":""2022-05-02T17:11:53Z"",""scheduled"":""2022-05-02T14:54:02Z""},""diff"":""bad"",""diffMin"":137},{""station"":""Thompson"",""code"":""THOM"",""estimated"":""2022-05-02T20:59:30Z"",""scheduled"":""2022-05-02T17:00:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-02T20:59:30Z"",""scheduled"":""2022-05-02T17:00:00Z""},""departure"":{""estimated"":""2022-05-02T22:00:00Z"",""scheduled"":""2022-05-02T22:00:00Z""},""diff"":""bad"",""diffMin"":239},{""station"":""Sipiwesk"",""code"":""SIPI"",""estimated"":""2022-05-03T06:20:26Z"",""scheduled"":""2022-05-02T23:35:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T06:20:26Z"",""scheduled"":""2022-05-02T23:35:00Z""},""departure"":{""estimated"":""2022-05-03T06:20:26Z"",""scheduled"":""2022-05-02T23:35:02Z""},""diff"":""bad"",""diffMin"":405},{""station"":""Pikwitonei"",""code"":""PIKW"",""estimated"":""2022-05-03T06:47:26Z"",""scheduled"":""2022-05-03T00:02:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T06:47:26Z"",""scheduled"":""2022-05-03T00:02:00Z""},""departure"":{""estimated"":""2022-05-03T06:47:26Z"",""scheduled"":""2022-05-03T00:02:02Z""},""diff"":""bad"",""diffMin"":405},{""station"":""Bridgar"",""code"":""BRGR"",""estimated"":""2022-05-03T06:58:26Z"",""scheduled"":""2022-05-03T00:13:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T06:58:26Z"",""scheduled"":""2022-05-03T00:13:00Z""},""departure"":{""estimated"":""2022-05-03T06:58:26Z"",""scheduled"":""2022-05-03T00:13:02Z""},""diff"":""bad"",""diffMin"":405},{""station"":""Pit Siding"",""code"":""PITS"",""estimated"":""2022-05-03T08:20:26Z"",""scheduled"":""2022-05-03T01:35:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T08:20:26Z"",""scheduled"":""2022-05-03T01:35:00Z""},""departure"":{""estimated"":""2022-05-03T08:20:26Z"",""scheduled"":""2022-05-03T01:35:02Z""},""diff"":""bad"",""diffMin"":405},{""station"":""Ilford"",""code"":""ILFO"",""estimated"":""2022-05-03T09:21:26Z"",""scheduled"":""2022-05-03T02:36:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T09:21:26Z"",""scheduled"":""2022-05-03T02:36:00Z""},""departure"":{""estimated"":""2022-05-03T09:21:26Z"",""scheduled"":""2022-05-03T02:36:02Z""},""diff"":""bad"",""diffMin"":405},{""station"":""Wivenhoe"",""code"":""WVHO"",""estimated"":""2022-05-03T09:58:26Z"",""scheduled"":""2022-05-03T03:13:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T09:58:26Z"",""scheduled"":""2022-05-03T03:13:00Z""},""departure"":{""estimated"":""2022-05-03T09:58:26Z"",""scheduled"":""2022-05-03T03:13:02Z""},""diff"":""bad"",""diffMin"":405},{""station"":""Gillam"",""code"":""GILL"",""estimated"":""2022-05-03T04:00:01Z"",""scheduled"":""2022-05-03T04:00:01Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T04:00:01Z"",""scheduled"":""2022-05-03T04:00:01Z""},""departure"":{""estimated"":""2022-05-03T04:30:00Z"",""scheduled"":""2022-05-03T04:30:00Z""},""diff"":""goo"",""diffMin"":0},{""station"":""Bird"",""code"":""BIRD"",""estimated"":""2022-05-03T05:29:00Z"",""scheduled"":""2022-05-03T05:29:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T05:29:00Z"",""scheduled"":""2022-05-03T05:29:00Z""},""departure"":{""estimated"":""2022-05-03T05:29:02Z"",""scheduled"":""2022-05-03T05:29:02Z""},""diff"":""goo"",""diffMin"":0},{""station"":""Amery"",""code"":""AMRY"",""estimated"":""2022-05-03T06:02:13Z"",""scheduled"":""2022-05-03T05:52:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T06:02:13Z"",""scheduled"":""2022-05-03T05:52:00Z""},""departure"":{""estimated"":""2022-05-03T06:02:13Z"",""scheduled"":""2022-05-03T05:52:02Z""},""diff"":""med"",""diffMin"":10},{""station"":""Weir River"",""code"":""WEIR"",""estimated"":""2022-05-03T06:53:13Z"",""scheduled"":""2022-05-03T06:43:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T06:53:13Z"",""scheduled"":""2022-05-03T06:43:00Z""},""departure"":{""estimated"":""2022-05-03T06:53:13Z"",""scheduled"":""2022-05-03T06:43:02Z""},""diff"":""med"",""diffMin"":10},{""station"":""Thibaudeau"",""code"":""THIB"",""estimated"":""2022-05-03T08:10:13Z"",""scheduled"":""2022-05-03T08:00:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T08:10:13Z"",""scheduled"":""2022-05-03T08:00:00Z""},""departure"":{""estimated"":""2022-05-03T08:10:13Z"",""scheduled"":""2022-05-03T08:00:02Z""},""diff"":""med"",""diffMin"":10},{""station"":""Herchmer"",""code"":""HERC"",""estimated"":""2022-05-03T09:36:13Z"",""scheduled"":""2022-05-03T09:26:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T09:36:13Z"",""scheduled"":""2022-05-03T09:26:00Z""},""departure"":{""estimated"":""2022-05-03T09:36:13Z"",""scheduled"":""2022-05-03T09:26:02Z""},""diff"":""med"",""diffMin"":10},{""station"":""O'Day"",""code"":""ODAY"",""estimated"":""2022-05-03T10:15:13Z"",""scheduled"":""2022-05-03T10:05:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T10:15:13Z"",""scheduled"":""2022-05-03T10:05:00Z""},""departure"":{""estimated"":""2022-05-03T10:15:13Z"",""scheduled"":""2022-05-03T10:05:02Z""},""diff"":""med"",""diffMin"":10},{""station"":""M'Clintock"",""code"":""MCLI"",""estimated"":""2022-05-03T11:00:13Z"",""scheduled"":""2022-05-03T10:50:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T11:00:13Z"",""scheduled"":""2022-05-03T10:50:00Z""},""departure"":{""estimated"":""2022-05-03T11:00:13Z"",""scheduled"":""2022-05-03T10:50:02Z""},""diff"":""med"",""diffMin"":10},{""station"":""Chesnaye"",""code"":""CHES"",""estimated"":""2022-05-03T12:16:13Z"",""scheduled"":""2022-05-03T12:06:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2022-05-03T12:16:13Z"",""scheduled"":""2022-05-03T12:06:00Z""},""departure"":{""estimated"":""2022-05-03T12:16:13Z"",""scheduled"":""2022-05-03T12:06:02Z""},""diff"":""med"",""diffMin"":10},{""station"":""Tidal"",""code"":""TIDL"",""estimated"":""2022-05-03T13:47:13Z"",""scheduled"":""2022-05-03T13:37:00Z"",""eta"":""29 mins"",""arrival"":{""estimated"":""2022-05-03T13:47:13Z"",""scheduled"":""2022-05-03T13:37:00Z""},""departure"":{""estimated"":""2022-05-03T13:47:13Z"",""scheduled"":""2022-05-03T13:37:02Z""},""diff"":""med"",""diffMin"":10},{""station"":""Churchill"",""code"":""CHUR"",""estimated"":""2022-05-03T14:10:13Z"",""scheduled"":""2022-05-03T14:00:00Z"",""eta"":""52 mins"",""arrival"":{""estimated"":""2022-05-03T14:10:13Z"",""scheduled"":""2022-05-03T14:00:00Z""},""diff"":""med"",""diffMin"":10}]"
