"train","lat","lng","speed","direction","poll","departed","arrived","from","to","instance","pollMin","times"
"2 (05-24)",49.8964,-97.1275,0,69.65,"2024-05-27T08:33:00Z",true,false,"VANCOUVER","TORONTO","2024-05-24",1,"[{""station"":""Vancouver"",""code"":""VCVR"",""estimated"":""2024-05-24T22:00:00Z"",""scheduled"":""2024-05-24T22:00:00Z"",""eta"":""ARR"",""departure"":{""estimated"":""2024-05-24T22:00:00Z"",""scheduled"":""2024-05-24T22:00:00Z""},""diff"":""goo"",""diffMin"":0},{""station"":""Mission Harbour"",""code"":""MSNH"",""estimated"":""2024-05-25T00:43:05Z"",""scheduled"":""2024-05-24T23:35:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-25T00:43:05Z"",""scheduled"":""2024-05-24T23:35:00Z""},""departure"":{""estimated"":""2024-05-25T00:43:05Z"",""scheduled"":""2024-05-24T23:35:02Z""},""diff"":""bad"",""diffMin"":68},{""station"":""Agassiz"",""code"":""AGAS"",""estimated"":""2024-05-25T01:30:41Z"",""scheduled"":""2024-05-25T00:03:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-25T01:30:41Z"",""scheduled"":""2024-05-25T00:03:00Z""},""departure"":{""estimated"":""2024-05-25T01:30:41Z"",""scheduled"":""2024-05-25T00:03:02Z""},""diff"":""bad"",""diffMin"":87},{""station"":""Katz"",""code"":""KATZ"",""estimated"":""2024-05-25T01:55:59Z"",""scheduled"":""2024-05-25T00:17:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-25T01:55:59Z"",""scheduled"":""2024-05-25T00:17:00Z""},""departure"":{""estimated"":""2024-05-25T01:55:59Z"",""scheduled"":""2024-05-25T00:17:02Z""},""diff"":""bad"",""diffMin"":98},{""station"":""North Bend"",""code"":""NBND"",""estimated"":""2024-05-25T04:07:57Z"",""scheduled"":""2024-05-25T02:46:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-25T04:07:57Z"",""scheduled"":""2024-05-25T02:46:00Z""},""departure"":{""estimated"":""2024-05-25T04:07:57Z"",""scheduled"":""2024-05-25T02:46:02Z""},""diff"":""bad"",""diffMin"":81},{""station"":""Ashcroft"",""code"":""ASHN"",""estimated"":""2024-05-25T08:25:37Z"",""scheduled"":""2024-05-25T05:32:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-25T08:25:37Z"",""scheduled"":""2024-05-25T05:32:00Z""},""departure"":{""estimated"":""2024-05-25T08:25:37Z"",""scheduled"":""2024-05-25T05:32:02Z""},""diff"":""bad"",""diffMin"":173},{""station"":""Kamloops North"",""code"":""KAMN"",""estimated"":""2024-05-25T10:11:44Z"",""scheduled"":""2024-05-25T07:17:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-25T10:11:44Z"",""scheduled"":""2024-05-25T07:17:00Z""},""departure"":{""estimated"":""2024-05-25T10:11:44Z"",""scheduled"":""2024-05-25T07:52:00Z""},""diff"":""bad"",""diffMin"":174},{""station"":""Clearwater"",""code"":""CLWT"",""estimated"":""2024-05-25T13:00:34Z"",""scheduled"":""2024-05-25T09:58:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-25T13:00:34Z"",""scheduled"":""2024-05-25T09:58:00Z""},""departure"":{""estimated"":""2024-05-25T13:00:34Z"",""scheduled"":""2024-05-25T09:58:02Z""},""diff"":""bad"",""diffMin"":182},{""station"":""Blue River"",""code"":""BLUE"",""estimated"":""2024-05-25T16:14:43Z"",""scheduled"":""2024-05-25T12:11:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-25T16:14:43Z"",""scheduled"":""2024-05-25T12:11:00Z""},""departure"":{""estimated"":""2024-05-25T16:14:43Z"",""scheduled"":""2024-05-25T12:11:02Z""},""diff"":""bad"",""diffMin"":243},{""station"":""Valemount"",""code"":""VLMT"",""estimated"":""2024-05-25T18:57:47Z"",""scheduled"":""2024-05-25T14:01:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-25T18:57:47Z"",""scheduled"":""2024-05-25T14:01:00Z""},""departure"":{""estimated"":""2024-05-25T18:57:47Z"",""scheduled"":""2024-05-25T14:01:02Z""},""diff"":""bad"",""diffMin"":296},{""station"":""Jasper"",""code"":""JASP"",""estimated"":""2024-05-25T21:22:04Z"",""scheduled"":""2024-05-25T17:00:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-25T21:22:04Z"",""scheduled"":""2024-05-25T17:00:00Z""},""departure"":{""estimated"":""2024-05-25T21:22:04Z"",""scheduled"":""2024-05-25T18:30:00Z""},""diff"":""bad"",""diffMin"":262},{""station"":""Hinton"",""code"":""HINT"",""estimated"":""2024-05-26T01:07:32Z"",""scheduled"":""2024-05-25T19:45:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-26T01:07:32Z"",""scheduled"":""2024-05-25T19:45:00Z""},""departure"":{""estimated"":""2024-05-26T01:07:32Z"",""scheduled"":""2024-05-25T19:45:02Z""},""diff"":""bad"",""diffMin"":322},{""station"":""Edson"",""code"":""EDSN"",""estimated"":""2024-05-26T02:35:57Z"",""scheduled"":""2024-05-25T21:19:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-26T02:35:57Z"",""scheduled"":""2024-05-25T21:19:00Z""},""departure"":{""estimated"":""2024-05-26T02:35:57Z"",""scheduled"":""2024-05-25T21:19:02Z""},""diff"":""bad"",""diffMin"":316},{""station"":""Evansburg"",""code"":""EVAN"",""estimated"":""2024-05-26T03:39:17Z"",""scheduled"":""2024-05-25T22:28:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-26T03:39:17Z"",""scheduled"":""2024-05-25T22:28:00Z""},""departure"":{""estimated"":""2024-05-26T03:39:17Z"",""scheduled"":""2024-05-25T22:28:02Z""},""diff"":""bad"",""diffMin"":311},{""station"":""Edmonton"",""code"":""EDMO"",""estimated"":""2024-05-26T05:03:31Z"",""scheduled"":""2024-05-26T00:50:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-26T05:03:31Z"",""scheduled"":""2024-05-26T00:50:00Z""},""departure"":{""estimated"":""2024-05-26T05:03:31Z"",""scheduled"":""2024-05-26T01:50:00Z""},""diff"":""bad"",""diffMin"":253},{""station"":""Viking"",""code"":""VKNG"",""estimated"":""2024-05-26T10:06:20Z"",""scheduled"":""2024-05-26T03:53:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-26T10:06:20Z"",""scheduled"":""2024-05-26T03:53:00Z""},""departure"":{""estimated"":""2024-05-26T10:06:20Z"",""scheduled"":""2024-05-26T03:53:02Z""},""diff"":""bad"",""diffMin"":373},{""station"":""Wainwright"",""code"":""WAIN"",""estimated"":""2024-05-26T11:08:22Z"",""scheduled"":""2024-05-26T06:14:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-26T11:08:22Z"",""scheduled"":""2024-05-26T06:14:00Z""},""departure"":{""estimated"":""2024-05-26T11:08:22Z"",""scheduled"":""2024-05-26T06:14:02Z""},""diff"":""bad"",""diffMin"":294},{""station"":""Unity"",""code"":""UNIT"",""estimated"":""2024-05-26T13:08:49Z"",""scheduled"":""2024-05-26T07:47:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-26T13:08:49Z"",""scheduled"":""2024-05-26T07:47:00Z""},""departure"":{""estimated"":""2024-05-26T13:08:49Z"",""scheduled"":""2024-05-26T07:47:02Z""},""diff"":""bad"",""diffMin"":321},{""station"":""Biggar"",""code"":""BIGG"",""estimated"":""2024-05-26T14:45:19Z"",""scheduled"":""2024-05-26T09:21:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-26T14:45:19Z"",""scheduled"":""2024-05-26T09:21:00Z""},""departure"":{""estimated"":""2024-05-26T14:45:19Z"",""scheduled"":""2024-05-26T09:31:00Z""},""diff"":""bad"",""diffMin"":324},{""station"":""Saskatoon"",""code"":""SASK"",""estimated"":""2024-05-26T16:12:27Z"",""scheduled"":""2024-05-26T11:57:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-26T16:12:27Z"",""scheduled"":""2024-05-26T11:57:00Z""},""departure"":{""estimated"":""2024-05-26T16:12:27Z"",""scheduled"":""2024-05-26T12:57:00Z""},""diff"":""bad"",""diffMin"":255},{""station"":""Watrous"",""code"":""WATR"",""estimated"":""2024-05-26T19:14:14Z"",""scheduled"":""2024-05-26T14:26:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-26T19:14:14Z"",""scheduled"":""2024-05-26T14:26:00Z""},""departure"":{""estimated"":""2024-05-26T19:14:14Z"",""scheduled"":""2024-05-26T14:26:02Z""},""diff"":""bad"",""diffMin"":288},{""station"":""Melville"",""code"":""MELV"",""estimated"":""2024-05-26T21:58:27Z"",""scheduled"":""2024-05-26T18:47:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-26T21:58:27Z"",""scheduled"":""2024-05-26T18:47:00Z""},""departure"":{""estimated"":""2024-05-26T21:58:27Z"",""scheduled"":""2024-05-26T18:57:00Z""},""diff"":""bad"",""diffMin"":191},{""station"":""Rivers"",""code"":""RVRS"",""estimated"":""2024-05-27T02:52:39Z"",""scheduled"":""2024-05-26T22:22:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-27T02:52:39Z"",""scheduled"":""2024-05-26T22:22:00Z""},""departure"":{""estimated"":""2024-05-27T02:52:39Z"",""scheduled"":""2024-05-26T22:22:02Z""},""diff"":""bad"",""diffMin"":270},{""station"":""Portage La Prairie"",""code"":""PLPX"",""estimated"":""2024-05-27T04:45:48Z"",""scheduled"":""2024-05-27T00:15:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-27T04:45:48Z"",""scheduled"":""2024-05-27T00:15:00Z""},""departure"":{""estimated"":""2024-05-27T04:45:48Z"",""scheduled"":""2024-05-27T00:15:02Z""},""diff"":""bad"",""diffMin"":270},{""station"":""Winnipeg"",""code"":""WNPG"",""estimated"":""2024-05-27T06:09:17Z"",""scheduled"":""2024-05-27T03:00:00Z"",""eta"":""ARR"",""arrival"":{""estimated"":""2024-05-27T06:09:17Z"",""scheduled"":""2024-05-27T03:00:00Z""},""departure"":{""estimated"":""2024-05-27T06:09:17Z"",""scheduled"":""2024-05-27T04:30:00Z""},""diff"":""bad"",""diffMin"":189},{""station"":""Elma"",""code"":""ELMA"",""estimated"":""2024-05-27T09:37:01Z"",""scheduled"":""2024-05-27T05:37:00Z"",""eta"":""1h02"",""arrival"":{""estimated"":""2024-05-27T09:37:01Z"",""scheduled"":""2024-05-27T05:37:00Z""},""departure"":{""estimated"":""2024-05-27T09:37:01Z"",""scheduled"":""2024-05-27T05:37:02Z""},""diff"":""bad"",""diffMin"":240},{""station"":""Brereton Lake"",""code"":""BRTL"",""estimated"":""2024-05-27T09:58:01Z"",""scheduled"":""2024-05-27T05:58:00Z"",""eta"":""1h23"",""arrival"":{""estimated"":""2024-05-27T09:58:01Z"",""scheduled"":""2024-05-27T05:58:00Z""},""departure"":{""estimated"":""2024-05-27T09:58:01Z"",""scheduled"":""2024-05-27T05:58:02Z""},""diff"":""bad"",""diffMin"":240},{""station"":""Ophir"",""code"":""OPHR"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T06:16:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T06:16:00Z""},""departure"":{""scheduled"":""2024-05-27T06:16:02Z""}},{""station"":""Winnitoba"",""code"":""WNTB"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T06:21:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T06:21:00Z""},""departure"":{""scheduled"":""2024-05-27T06:21:02Z""}},{""station"":""Rice Lake"",""code"":""RCLK"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T06:35:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T06:35:00Z""},""departure"":{""scheduled"":""2024-05-27T06:35:02Z""}},{""station"":""Copelands Landing"",""code"":""COPE"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T06:38:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T06:38:00Z""},""departure"":{""scheduled"":""2024-05-27T06:38:02Z""}},{""station"":""Malachi"",""code"":""MLCH"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T06:40:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T06:40:00Z""},""departure"":{""scheduled"":""2024-05-27T06:40:02Z""}},{""station"":""Ottermere"",""code"":""OTTM"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T06:46:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T06:46:00Z""},""departure"":{""scheduled"":""2024-05-27T06:46:02Z""}},{""station"":""Minaki"",""code"":""MNKI"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T07:03:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T07:03:00Z""},""departure"":{""scheduled"":""2024-05-27T07:03:02Z""}},{""station"":""Redditt"",""code"":""RDDT"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T07:29:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T07:29:00Z""},""departure"":{""scheduled"":""2024-05-27T07:29:02Z""}},{""station"":""Farlane"",""code"":""FARL"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T07:46:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T07:46:00Z""},""departure"":{""scheduled"":""2024-05-27T07:46:02Z""}},{""station"":""Canyon"",""code"":""CNYK"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T08:23:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T08:23:00Z""},""departure"":{""scheduled"":""2024-05-27T08:23:02Z""}},{""station"":""Red Lake Road"",""code"":""RLRX"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T08:51:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T08:51:00Z""},""departure"":{""scheduled"":""2024-05-27T08:51:02Z""}},{""station"":""Richan"",""code"":""RCHN"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T09:28:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T09:28:00Z""},""departure"":{""scheduled"":""2024-05-27T09:28:02Z""}},{""station"":""Sioux Lookout"",""code"":""SLKT"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T11:01:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T11:01:00Z""},""departure"":{""scheduled"":""2024-05-27T11:51:00Z""}},{""station"":""Savant Lake"",""code"":""SAVL"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T13:14:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T13:14:00Z""},""departure"":{""scheduled"":""2024-05-27T13:14:02Z""}},{""station"":""Flindt Landing"",""code"":""FLTL"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T13:31:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T13:31:00Z""},""departure"":{""scheduled"":""2024-05-27T13:31:02Z""}},{""station"":""Allanwater Bridge"",""code"":""ALWB"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T13:46:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T13:46:00Z""},""departure"":{""scheduled"":""2024-05-27T13:46:02Z""}},{""station"":""Collins"",""code"":""COLL"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T14:26:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T14:26:00Z""},""departure"":{""scheduled"":""2024-05-27T14:26:02Z""}},{""station"":""Armstrong"",""code"":""ARMG"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T14:57:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T14:57:00Z""},""departure"":{""scheduled"":""2024-05-27T14:57:02Z""}},{""station"":""Mud River"",""code"":""MUDR"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T15:29:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T15:29:00Z""},""departure"":{""scheduled"":""2024-05-27T15:29:02Z""}},{""station"":""Ferland"",""code"":""FERL"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T15:37:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T15:37:00Z""},""departure"":{""scheduled"":""2024-05-27T15:37:02Z""}},{""station"":""Auden"",""code"":""AUDN"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T16:14:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T16:14:00Z""},""departure"":{""scheduled"":""2024-05-27T16:14:02Z""}},{""station"":""Nakina"",""code"":""NAKI"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T17:20:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T17:20:00Z""},""departure"":{""scheduled"":""2024-05-27T17:20:02Z""}},{""station"":""Longlac"",""code"":""LLAC"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T18:11:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T18:11:00Z""},""departure"":{""scheduled"":""2024-05-27T18:11:02Z""}},{""station"":""Caramat"",""code"":""CARA"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T18:39:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T18:39:00Z""},""departure"":{""scheduled"":""2024-05-27T18:39:02Z""}},{""station"":""Hillsport"",""code"":""HLSP"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T19:29:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T19:29:00Z""},""departure"":{""scheduled"":""2024-05-27T19:29:02Z""}},{""station"":""Hornepayne"",""code"":""HNPN"",""estimated"":""&mdash;"",""scheduled"":""2024-05-27T21:44:00Z"",""eta"":""&mdash;"",""arrival"":{""scheduled"":""2024-05-27T21:44:00Z""},""departure"":{""scheduled"":""2024-05-27T22:39:00Z""}}]"
